"id" "zspec" "flag" "zphot_best" "ra" "dec" "g_AB" "g_AB_lim" "mask_design_flag" "flag_gzk_ir" "flag_gzk_opt" "flag_BM" "flag_BX" "flag_LBG" "flag_BZ36" "flag_photz" "flag_xray" "flag_radio" "flag_bright_guide_star" "pointing" "mask" "quad" "slit" "obj" "year_reduction" "source_zphot_best" "flag_ilbert_photz1.7"
401035 1.6072 2.5 1.4440 150.508789 1.763113 24.09 24.50 1 1 0 1 0 0 -1 1 0 0 0 72 1 1 43 2 81 1 0
401042 9.9999 0.0 2.4502 150.325150 1.763812 25.22 25.25 1 1 0 0 0 0 -1 1 0 0 0 72 1 4 37 4 81 2 0
401046 9.9999 0.0 1.6249 149.899200 1.765810 25.24 25.25 2 1 0 0 0 0 -1 1 2 0 0 32 1 1 37 1 81 1 0
401052 1.3368 1.5 1.3220 150.206604 1.763872 24.44 24.50 1 1 0 1 0 0 -1 1 0 0 0 52 1 1 37 1 81 1 0
401070 1.9116 1.5 1.6661 150.229874 1.764784 24.38 25.25 1 1 1 1 0 0 -1 1 0 0 0 72 1 4 35 1 81 1 0
401071 2.4086 1.5 2.1831 150.144287 1.764752 24.69 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 1 36 2 81 1 0
401072 2.3386 4.5 2.5130 149.845001 1.764927 24.12 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 4 32 1 83 2 0
401073 2.3984 3.5 2.2380 149.939163 1.764568 24.85 25.25 1 1 0 0 1 0 -1 1 0 0 0 42 1 4 34 1 83 3 -99
401081 2.1640 2.5 2.3520 150.354309 1.764982 25.04 25.25 1 1 1 0 1 0 -1 1 0 0 0 82 1 4 32 1 83 2 0
401083 2.5593 4.5 2.6110 150.124985 1.765453 24.69 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 1 33 1 83 2 0
401084 2.1145 9.5 1.9440 149.713120 1.765890 24.61 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 4 37 1 81 1 0
401085 2.1064 2.5 2.2680 150.039551 1.765909 24.79 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 1 31 2 83 2 0
401096 0.6819 9.5 0.7000 149.762085 1.767391 23.23 25.25 1 1 1 0 0 0 -1 1 0 0 0 32 1 4 38 1 81 1 0
401097 3.0456 3.5 3.0230 150.072754 1.766207 24.51 25.25 1 1 1 0 0 1 -1 1 0 0 0 52 1 4 32 1 81 1 0
401100 2.0689 2.1 1.5557 149.801727 1.766765 24.39 24.50 1 1 1 1 0 0 -1 1 0 0 0 32 1 4 39 2 81 1 0
401129 2.0922 14.5 2.1570 150.602875 1.768753 24.80 25.25 2 1 0 0 0 0 -1 1 2 0 0 82 1 1 28 2 83 4 2
401132 2.3665 3.5 2.1070 150.198059 1.767947 24.20 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 1 34 1 81 1 0
401136 2.0541 3.5 1.9940 150.237289 1.768336 23.65 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 1 35 3 81 1 0
401139 2.5330 2.5 2.3460 150.328644 1.768078 24.89 25.25 1 1 0 0 0 0 -1 1 0 0 0 62 1 1 32 1 83 3 -99
401142 0.5902 1.1 1.1084 150.353043 1.770186 24.01 24.50 1 1 0 0 0 0 -1 1 0 0 0 82 1 4 29 1 83 2 0
401143 2.2131 2.1 1.5121 150.152542 1.769212 24.47 24.50 1 1 1 0 0 0 -1 1 0 0 0 62 1 4 28 2 83 2 0
401144 9.9999 20.0 1.4304 149.801514 1.769331 25.09 24.50 1 1 1 0 0 0 -1 0 0 0 0 32 1 4 39 1 81 2 0
401149 2.0985 1.1 1.4273 149.895615 1.770192 23.91 24.50 1 1 1 0 0 0 -1 1 0 0 0 32 1 1 34 1 81 1 0
401154 2.0465 3.5 1.9100 149.959198 1.769085 23.86 24.50 1 1 1 0 1 0 -1 1 0 0 0 42 1 4 31 2 83 2 0
401156 1.8208 2.5 2.0660 150.436707 1.769338 24.34 24.50 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 39 1 81 1 0
401161 1.7919 1.5 1.7700 149.879852 1.769644 25.24 25.25 1 1 1 0 0 0 -1 1 0 0 0 42 1 4 29 1 83 2 0
401165 2.2413 2.5 2.2110 150.467010 1.769290 25.20 25.25 1 1 0 0 1 0 -1 1 0 0 0 82 1 4 31 1 83 2 0
401166 2.5106 1.5 2.5670 150.395950 1.769454 24.85 25.25 1 1 0 0 1 0 -1 1 0 0 0 72 1 1 38 1 81 1 -99
401167 1.0540 1.5 1.0039 150.014740 1.769857 24.47 24.50 1 1 0 0 1 0 -1 1 0 0 0 42 1 1 28 1 83 2 0
401168 1.4928 2.5 1.5310 149.919388 1.769617 24.60 25.25 1 1 1 1 0 0 -1 1 0 0 0 42 1 4 30 1 83 2 0
401170 9.9999 0.0 1.6929 150.233963 1.769255 24.58 25.25 1 1 0 1 0 0 -1 1 0 0 0 72 1 4 32 3 81 1 0
401171 2.0181 1.1 1.1509 150.524750 1.770041 24.38 25.25 2 1 1 0 1 0 -1 1 0 0 2 82 1 1 26 2 83 3 -99
401174 1.4023 2.5 1.1990 149.840790 1.769653 24.18 24.50 1 1 0 1 0 0 -1 1 0 0 0 42 1 4 28 1 83 2 0
401176 2.1700 1.1 1.2746 150.192566 1.770730 24.39 24.50 1 1 1 0 0 0 -1 1 0 0 0 62 1 4 29 2 83 2 0
401178 1.9682 1.1 1.5984 150.508102 1.770088 24.23 24.50 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 40 1 81 1 0
401181 2.7215 4.5 2.9115 150.564240 1.769706 25.20 25.25 1 1 1 0 1 0 -1 1 0 0 0 82 1 1 27 3 83 3 -99
401183 1.3799 3.5 1.3270 150.123245 1.770657 23.90 24.50 1 1 1 1 0 0 -1 1 0 0 0 42 1 1 30 1 83 2 0
401185 1.4483 1.1 -9.9999 149.779144 1.770506 25.20 25.25 2 1 0 0 0 0 -1 1 0 0 2 32 1 4 35 2 81 -1 -99
401188 2.3387 21.1 1.4025 150.091003 1.770826 24.43 24.50 1 1 1 0 1 0 -1 1 0 0 0 52 1 4 30 1 81 1 -99
401192 2.7973 1.1 0.9673 150.091110 1.771143 23.89 24.50 2 1 0 0 0 0 -1 1 0 0 2 52 1 4 30 2 81 1 -99
401207 1.8713 1.5 1.8740 150.162186 1.771818 23.19 24.50 1 1 1 1 0 0 -1 1 0 0 0 52 1 1 31 2 81 1 0
401211 9.9999 0.0 2.5945 150.374542 1.771937 25.00 25.25 1 1 0 0 0 0 -1 1 0 0 0 62 1 1 30 1 83 2 0
401230 9.9999 0.0 1.6512 150.468079 1.773358 25.08 25.25 1 1 1 0 0 0 -1 1 0 0 0 72 1 1 36 1 81 1 0
401236 3.0041 14.5 2.9300 149.908951 1.773231 24.99 25.25 1 1 1 0 0 1 -1 1 0 0 0 32 1 1 32 2 81 1 0
401239 1.8952 2.5 2.0020 150.460342 1.773465 24.33 25.25 1 1 1 1 0 0 -1 1 0 0 0 82 1 4 28 1 83 2 0
401240 9.9999 0.0 1.6481 150.203293 1.773331 24.04 24.50 1 1 1 1 0 0 -1 1 0 0 0 52 1 1 32 3 81 1 0
401246 1.7411 1.5 1.8040 149.972153 1.773973 24.28 24.50 1 1 1 1 0 0 -1 1 0 0 0 32 1 1 33 2 81 1 0
401247 1.4333 2.1 0.2296 150.426895 1.773590 24.55 25.25 1 1 0 0 1 0 -1 1 0 0 0 72 1 1 35 1 81 1 1
401249 9.9999 0.0 2.6480 150.063126 1.773455 25.06 25.25 1 1 0 0 0 0 -1 1 0 0 0 42 1 1 26 1 83 2 0
401254 1.6719 3.5 1.6320 150.111816 1.773703 24.09 25.25 1 1 0 1 0 0 -1 1 0 0 0 42 1 1 27 1 83 2 0
401291 2.2203 1.5 2.5120 150.346146 1.776868 24.43 25.25 2 1 1 0 0 0 -1 1 0 1 2 62 1 1 29 1 83 2 0
401295 1.5253 3.5 1.4440 149.752823 1.777182 23.70 24.50 1 1 1 1 0 0 -1 1 0 0 0 32 1 4 32 2 81 1 0
401301 2.9667 2.5 2.9360 150.263855 1.777382 24.59 25.25 1 1 1 0 0 1 -1 1 0 0 0 62 1 1 28 1 83 2 0
401303 2.2650 2.5 2.0430 150.507370 1.776796 24.37 25.25 1 1 0 0 1 0 -1 1 0 0 0 72 1 1 34 1 81 1 0
401307 1.5531 2.5 1.3650 150.047485 1.777050 24.33 24.50 1 1 1 1 0 0 -1 1 0 0 0 42 1 1 23 1 83 2 0
401308 2.2069 1.5 2.3500 150.393311 1.776438 24.39 25.25 1 1 1 0 0 0 -1 1 0 0 0 72 1 1 32 2 81 1 0
401309 2.9581 23.5 2.9390 150.263748 1.776570 24.60 25.25 1 1 1 0 0 1 -1 1 0 0 0 62 1 1 28 2 83 2 0
401313 3.1555 3.5 3.2440 150.144730 1.777649 25.17 25.25 1 1 0 0 0 0 -1 1 0 0 0 62 1 4 25 1 83 2 0
401316 2.0312 1.5 2.1200 150.600388 1.777309 25.04 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 1 25 1 83 3 -99
401317 2.4174 2.5 2.5390 149.801788 1.777022 24.97 25.25 1 1 0 0 1 0 -1 1 0 0 0 32 1 4 33 2 81 1 0
401320 2.2377 2.1 1.7588 150.129700 1.777546 24.37 24.50 1 1 1 0 0 0 -1 1 0 0 0 42 1 1 24 1 83 2 0
401336 2.0486 3.1 1.2794 150.557999 1.778801 24.24 24.50 1 1 0 0 0 0 -1 1 0 0 0 82 1 1 24 4 83 3 -99
401340 9.9999 0.0 2.0037 150.038101 1.780557 24.87 25.25 2 1 0 0 0 0 -1 1 0 0 2 42 1 1 21 6 83 2 0
401343 2.3955 2.5 2.4840 149.879807 1.779043 24.52 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 4 24 1 83 2 0
401353 1.8770 2.5 1.6530 150.291733 1.779097 24.09 24.50 1 1 0 0 0 0 -1 1 0 0 0 72 1 4 30 1 81 1 0
401358 9.9999 0.0 -9.9999 149.943054 1.779756 23.95 25.25 2 1 0 0 0 0 -1 1 0 0 2 42 1 4 25 1 83 -1 -99
401361 1.7035 3.5 1.7200 149.943481 1.780527 23.58 24.50 2 1 0 0 0 0 -1 1 0 0 2 32 1 1 29 2 81 2 0
401362 1.9242 1.5 1.7855 149.783829 1.780259 24.05 25.25 2 1 0 0 0 0 -1 1 0 0 2 32 1 4 29 2 81 2 0
401365 1.9488 3.5 2.2336 150.217316 1.779794 24.44 25.25 1 1 0 0 1 0 -1 1 0 0 0 52 1 1 30 1 81 1 0
401373 1.9617 2.5 2.2004 150.089951 1.781410 22.12 24.50 2 1 0 0 0 0 -1 1 0 0 2 52 1 4 23 1 81 3 -99
401378 9.9999 20.0 1.4134 150.230240 1.780722 24.78 24.50 1 1 1 0 1 0 -1 0 0 0 0 72 1 4 29 1 81 2 0
401390 1.8114 2.5 1.7492 150.037384 1.782221 23.06 25.25 2 1 0 0 0 0 -1 1 0 0 2 52 1 4 22 1 81 3 -99
401398 2.6709 4.5 2.6970 149.988251 1.781527 23.52 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 1 30 1 81 1 0
401401 9.9999 0.0 2.2131 150.456909 1.781873 25.03 25.25 1 1 1 0 0 1 -1 1 0 0 0 72 1 1 30 1 81 1 -99
401410 0.2361 2.1 1.8134 150.282684 1.783006 24.07 25.25 1 1 1 0 0 0 -1 1 0 0 0 72 1 4 27 1 81 1 0
401411 1.6711 2.1 1.1364 150.282516 1.782278 23.89 24.50 1 1 1 1 0 0 -1 1 0 0 0 72 1 4 27 2 81 1 0
401414 2.9719 2.5 2.9670 150.332352 1.782015 25.04 25.25 1 1 1 0 0 1 -1 1 0 0 0 62 1 1 26 1 83 2 0
401416 2.1769 1.1 1.6218 149.975739 1.782389 24.38 24.50 1 1 1 1 0 0 -1 1 0 0 0 52 1 4 21 1 81 1 0
401417 2.0263 4.5 2.0770 150.496033 1.782811 23.40 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 31 1 81 1 0
401421 1.4719 2.1 2.1294 150.390564 1.782562 24.78 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 29 1 81 1 0
401422 2.0891 1.1 1.6075 150.244705 1.782928 25.03 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 4 26 2 81 1 0
401429 2.1590 4.5 2.1120 150.528168 1.782633 24.03 25.25 1 1 1 0 1 0 -1 1 0 0 0 82 1 1 22 1 83 2 0
401433 1.7834 1.5 2.0097 150.372650 1.782888 24.94 25.25 1 1 0 0 0 0 -1 1 0 0 0 62 1 1 27 1 83 3 -99
401434 1.8794 3.5 2.0140 150.252777 1.783253 24.05 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 1 29 1 81 1 0
401438 2.0231 1.1 1.6061 150.176865 1.782992 24.07 25.25 1 1 1 1 0 0 -1 1 0 0 0 52 1 1 28 1 81 1 0
401441 1.4899 2.5 1.4280 149.953690 1.783215 23.55 24.50 1 1 1 1 0 0 -1 1 0 0 0 42 1 4 22 2 83 2 0
401444 2.4116 4.5 2.4510 149.844910 1.783690 23.89 25.25 1 1 0 0 1 0 -1 1 0 0 0 42 1 4 21 1 83 2 0
401447 2.1400 2.1 1.4840 150.611526 1.783752 24.58 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 1 23 1 83 3 -99
401450 2.1628 2.5 2.4608 149.785660 1.783816 24.28 24.50 1 1 0 0 0 0 -1 1 0 0 0 32 1 4 28 2 81 2 0
401451 2.0327 3.5 2.1970 150.415070 1.784190 24.05 25.25 1 1 1 0 1 0 -1 1 0 0 0 82 1 4 23 1 83 2 0
401454 1.6696 4.5 1.7760 150.185410 1.784356 23.72 24.50 1 1 1 1 0 0 -1 1 0 0 0 62 1 4 21 3 83 2 0
401460 1.5536 12.5 1.4980 150.128036 1.786450 23.68 24.50 1 1 1 0 0 0 -1 1 0 0 0 62 1 4 20 1 83 4 2
401474 2.3980 3.5 2.3700 149.963318 1.785389 24.52 25.25 1 1 0 0 1 0 -1 1 0 0 0 32 1 1 26 1 81 1 0
401476 2.5133 4.5 2.6970 150.389984 1.785696 24.39 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 26 2 81 1 0
401478 2.0052 2.5 2.0730 150.155106 1.785895 24.24 25.25 2 1 1 0 1 0 -1 1 0 0 2 52 1 1 26 1 81 1 -99
401482 2.4911 1.5 2.1890 149.915817 1.786936 25.21 25.25 1 1 1 0 0 1 -1 1 0 0 0 42 1 4 20 2 83 2 0
401483 1.8862 1.1 1.3862 149.896469 1.786344 23.56 24.50 1 1 1 0 0 0 -1 1 0 0 0 32 1 1 25 2 81 1 0
401485 1.6814 13.5 1.7930 150.227829 1.786822 23.12 24.50 2 1 1 1 0 0 -1 1 2 0 0 72 1 4 23 2 81 4 2
401486 1.6839 3.5 1.7380 150.273956 1.785931 23.63 24.50 1 1 1 1 0 0 -1 1 0 0 0 62 1 1 23 1 83 2 0
401492 2.6702 1.1 1.8437 150.328308 1.786922 24.55 25.25 1 1 1 0 0 0 -1 1 0 0 0 62 1 1 24 2 83 2 0
401494 2.8269 1.1 1.6009 150.586578 1.786897 25.06 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 1 20 1 83 3 -99
401495 2.1877 2.5 2.1060 149.995132 1.786484 24.50 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 4 19 1 81 1 0
401501 1.7695 3.5 1.8360 150.007309 1.787283 23.62 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 1 27 3 81 1 0
401507 0.5901 2.1 -9.9999 149.846664 1.787600 24.18 25.25 1 1 0 0 0 0 -1 1 0 0 0 42 1 4 19 1 83 -1 -99
401511 2.4611 2.5 2.6309 150.315262 1.787138 24.94 25.25 1 1 0 0 0 0 -1 1 0 0 0 72 1 4 25 1 81 2 0
401524 2.3300 1.1 1.2120 150.042557 1.787927 23.56 25.25 2 1 0 0 0 0 -1 1 0 0 2 52 1 4 20 1 81 3 -99
401575 9.9999 0.0 0.0683 150.099716 1.789762 25.15 25.25 1 1 0 0 1 0 -1 1 0 0 0 62 1 4 17 1 83 2 0
401577 2.0316 2.1 1.2788 150.218658 1.790024 24.47 24.50 1 1 0 1 0 0 -1 1 0 0 0 62 1 4 19 1 83 2 0
401578 9.9999 0.0 1.8903 149.977188 1.790333 25.07 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 1 24 4 81 1 0
401583 2.3835 12.1 1.0328 150.021301 1.791381 24.69 24.50 2 1 1 0 0 0 -1 0 2 0 0 42 1 1 15 2 83 4 2
401586 2.0194 4.5 1.7799 150.523666 1.790982 23.68 25.25 1 1 1 1 0 0 -1 1 0 0 0 82 1 1 17 1 83 2 0
401592 1.7634 1.5 1.5596 149.834579 1.791516 23.80 25.25 1 1 1 1 0 0 -1 1 0 0 0 32 1 4 23 1 81 1 0
401594 2.0814 2.5 2.1992 149.855026 1.791415 24.90 25.25 1 1 0 0 1 0 -1 1 0 0 0 42 1 4 18 2 83 2 0
401601 2.2638 1.5 2.4751 149.787476 1.791929 25.17 25.25 1 1 0 0 1 0 -1 1 0 0 0 32 1 4 22 1 81 1 0
401604 2.1060 2.5 1.8650 149.748962 1.792245 24.73 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 4 21 1 81 1 0
401613 2.0280 13.1 1.4907 150.491348 1.793693 24.98 24.50 2 1 1 0 0 0 -1 0 2 1 0 72 1 1 25 1 81 4 2
401615 2.4263 3.5 2.5480 150.396072 1.792614 24.15 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 23 1 81 1 -99
401619 1.2144 2.5 1.4106 150.007675 1.794275 24.43 24.50 2 1 0 0 0 0 -1 1 0 0 2 32 1 1 21 1 81 2 0
401627 9.9999 0.0 1.7562 150.599976 1.794188 24.99 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 1 16 1 83 3 -99
401635 1.0105 1.1 1.2700 150.531418 1.794061 24.14 24.50 1 1 1 0 0 0 -1 1 0 0 0 82 1 1 15 1 83 2 0
401637 1.8727 4.5 1.9960 150.406464 1.794381 23.21 25.25 1 1 1 1 0 0 -1 1 0 0 0 82 1 4 16 1 83 2 0
401638 9.9999 0.0 2.1039 150.438034 1.794138 24.88 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 24 3 81 1 0
401641 1.8095 1.1 1.3494 149.964233 1.795602 24.10 24.50 1 1 1 0 0 0 -1 1 0 0 0 42 1 4 17 1 83 2 0
401642 0.8615 18.5 0.7760 150.262451 1.794272 25.12 24.50 2 1 1 0 0 0 -1 0 2 0 0 72 1 4 19 1 81 4 2
401644 1.8096 1.5 1.8152 150.038712 1.794011 24.15 24.50 1 1 0 0 0 0 -1 1 0 0 0 52 1 4 17 2 81 1 0
401646 3.0291 3.5 2.9970 150.254654 1.794039 24.31 25.25 1 1 1 0 0 1 -1 1 0 0 0 52 1 1 23 1 81 1 0
401651 2.0327 1.5 2.1610 149.910889 1.794193 25.03 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 1 20 2 81 1 0
401671 2.7614 1.1 1.1300 150.365295 1.795444 24.98 25.25 1 1 1 0 0 0 -1 1 0 0 0 82 1 4 15 1 83 2 0
401677 2.0800 2.5 2.1680 149.807205 1.795870 24.76 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 4 20 1 81 1 0
401682 2.1715 2.5 1.9610 149.840424 1.795980 24.75 25.25 1 1 1 1 0 0 -1 1 0 0 0 42 1 4 15 3 83 2 0
401683 1.6507 2.5 1.6650 149.907486 1.795775 24.55 25.25 1 1 0 1 0 0 -1 1 0 0 0 42 1 4 16 2 83 2 0
401689 1.3252 2.5 1.5350 150.123337 1.796938 24.03 24.50 1 1 1 1 0 0 -1 1 0 0 0 62 1 4 14 1 83 2 0
401691 2.3065 2.1 1.5208 150.023834 1.797593 23.77 25.25 1 1 0 0 0 0 -1 1 0 0 0 42 1 1 12 1 83 2 0
401695 1.2899 2.5 1.3149 150.529800 1.797207 23.55 24.50 1 1 1 1 0 0 -1 1 0 0 0 82 1 1 13 2 83 2 0
401704 9.9999 0.0 -9.9999 150.163239 1.797580 24.09 25.25 2 1 0 0 0 0 -1 1 0 0 2 52 1 1 18 1 81 -1 -99
401708 1.8460 3.5 1.9900 150.574387 1.797666 23.87 25.25 1 1 0 0 0 0 -1 1 0 0 0 82 1 1 14 2 83 3 -99
401709 9.9999 0.0 1.6507 149.996750 1.798206 25.18 25.25 1 1 0 0 0 0 -1 1 0 0 0 32 1 1 19 2 81 1 0
401712 1.7030 2.1 1.3962 149.930069 1.797554 24.39 24.50 1 1 0 1 0 0 -1 1 0 0 0 32 1 1 18 2 81 1 -99
401713 1.8112 13.5 1.7940 150.383209 1.798818 23.00 25.25 2 1 1 0 0 0 -1 1 2 0 0 82 1 4 13 2 83 4 2
401717 1.5136 2.5 1.3920 150.411682 1.797888 23.87 24.50 1 1 1 1 0 0 -1 1 0 0 0 72 1 1 21 1 81 1 0
401723 1.3613 2.5 1.3510 149.721603 1.799256 23.60 24.50 1 1 0 0 0 0 -1 1 0 0 0 32 1 4 17 1 81 1 0
401727 2.9480 3.5 2.8870 149.988739 1.798801 24.23 25.25 1 1 0 0 1 0 -1 1 0 0 0 52 1 4 14 2 81 1 0
401733 1.0322 3.5 1.0920 149.791702 1.799066 23.07 24.50 1 1 1 1 0 0 -1 1 0 0 0 32 1 4 18 1 81 1 0
401740 2.2877 2.1 1.6649 150.288864 1.799098 24.37 24.50 1 1 1 1 0 0 -1 1 0 0 0 72 1 4 18 1 81 1 0
401743 2.1276 1.1 1.4399 150.403976 1.804411 23.84 24.50 1 1 1 0 0 0 -1 1 0 0 0 82 1 4 11 2 83 2 0
401751 1.9040 1.5 1.8680 150.035278 1.800285 23.80 25.25 1 1 1 1 0 0 -1 1 0 0 0 52 1 4 15 1 81 1 0
401767 1.6658 2.5 1.6100 150.171951 1.801358 23.88 24.50 1 1 1 0 1 0 -1 1 0 0 0 52 1 1 16 1 81 1 0
401768 0.3727 1.4 -9.9999 150.227859 1.801727 24.03 25.25 1 1 0 0 0 0 -1 1 0 0 0 52 1 1 17 1 81 -1 -99
401771 2.3728 1.5 2.2740 150.390671 1.801029 25.01 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 19 1 81 1 0
401773 1.6712 1.5 1.6410 150.139160 1.801371 24.09 24.50 1 1 1 1 0 0 -1 1 0 0 0 62 1 4 12 2 83 2 0
401779 9.9999 0.0 1.9448 150.094650 1.801193 25.16 25.25 1 1 0 1 0 0 -1 1 0 0 0 62 1 4 11 2 83 2 0
401781 2.1432 1.5 2.1890 150.387985 1.802029 24.64 25.25 1 1 1 0 0 0 -1 1 0 0 0 62 1 1 18 1 83 2 0
401790 2.6679 2.5 2.5630 150.184464 1.802738 24.96 25.25 1 1 0 0 0 0 -1 1 0 0 0 62 1 4 13 5 83 2 0
401799 9.9999 0.0 2.0973 150.264893 1.802938 24.92 25.25 1 1 1 0 0 1 -1 1 0 1 0 72 1 4 16 1 81 1 0
401805 2.5081 3.5 2.6590 150.319946 1.802824 24.87 25.25 1 1 0 0 1 0 -1 1 0 0 0 72 1 4 17 2 81 1 0
401810 2.4835 3.5 2.6030 150.466049 1.803527 24.90 25.25 1 1 1 0 1 0 -1 1 0 0 0 82 1 4 12 2 83 2 0
401812 1.9627 3.5 2.0350 150.074249 1.803485 23.93 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 4 13 2 81 1 0
401814 1.3554 2.5 1.4730 149.954254 1.803733 24.32 24.50 1 1 0 1 0 0 -1 1 0 0 0 42 1 4 14 1 83 2 0
401815 1.4310 21.5 1.3770 150.270493 1.804001 24.99 24.50 1 1 1 1 0 0 -1 0 0 0 0 62 1 1 15 1 83 2 0
401822 2.1488 2.5 2.2850 150.440002 1.804117 24.81 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 1 17 1 81 1 0
401823 1.9396 1.5 1.6690 149.713745 1.804269 24.78 25.25 1 1 1 0 1 0 -1 1 0 0 0 32 1 4 16 1 81 1 0
401825 2.0599 2.5 1.8340 150.195648 1.804630 24.71 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 1 14 1 81 2 0
401831 2.3666 3.5 2.3750 150.236572 1.804973 24.60 25.25 1 1 1 0 1 0 -1 1 0 0 0 52 1 1 15 2 81 1 0
401838 9.9999 0.0 1.4609 150.133362 1.806273 24.54 25.25 1 1 1 0 0 0 -1 1 0 0 0 42 1 1 10 1 83 2 0
401843 1.9331 1.5 2.1958 149.976990 1.806964 24.43 25.25 1 1 1 0 0 1 -1 1 0 0 0 52 1 4 10 1 81 1 0
401848 1.9971 1.5 1.9000 150.095367 1.806174 25.16 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 1 9 1 83 2 0
401850 9.9999 0.0 1.4162 149.739380 1.807280 24.12 24.50 1 1 1 0 0 0 -1 1 0 0 0 32 1 4 13 1 81 1 0
401854 0.2750 3.5 0.2780 150.356201 1.806322 25.23 25.25 1 1 1 0 0 0 -1 1 0 0 0 82 1 4 10 1 83 2 0
401868 1.6477 3.5 1.6650 149.826385 1.807552 24.03 24.50 1 1 1 1 0 0 -1 1 0 0 0 32 1 4 15 1 81 1 0
401872 2.0804 1.5 1.9470 150.284958 1.807251 24.39 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 4 13 2 81 1 0
401876 2.3261 3.5 2.4320 150.324387 1.807859 24.92 25.25 1 1 1 0 1 0 -1 1 0 0 0 62 1 1 13 1 83 2 0
401878 1.1986 2.5 1.1980 150.162735 1.808399 23.56 24.50 1 1 1 1 0 0 -1 1 0 0 0 52 1 1 12 1 81 1 0
401881 2.0572 2.5 1.9770 149.935364 1.808363 24.66 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 4 11 1 83 2 0
401888 2.3317 2.1 1.3926 149.971771 1.808679 24.44 24.50 1 1 1 1 0 0 -1 1 0 0 0 32 1 1 13 2 81 1 0
401889 1.4120 4.5 1.3490 150.447464 1.809407 23.40 24.50 1 1 1 0 0 0 -1 1 0 0 0 82 1 4 9 4 83 2 0
401890 9.9999 0.0 1.7665 150.019928 1.809592 24.64 25.25 1 1 0 0 0 0 -1 1 0 0 0 52 1 4 11 1 81 2 0
401893 2.4002 2.5 2.2700 150.499420 1.809354 24.91 25.25 1 1 1 0 0 0 -1 1 0 0 0 72 1 1 15 1 81 1 0
401897 2.2065 1.5 2.0000 150.391083 1.809157 24.82 25.25 1 1 1 0 1 0 -1 1 0 0 0 82 1 4 8 3 83 2 0
401899 1.6484 2.5 1.6760 150.022751 1.810582 24.46 25.25 1 1 0 0 0 0 -1 1 0 0 0 42 1 1 6 4 83 2 0
401905 1.3565 14.5 1.4394 150.124588 1.809798 23.16 24.50 2 1 1 0 0 0 -1 1 2 0 0 42 1 1 8 1 83 4 2
401906 1.3075 3.5 1.3270 149.835419 1.810642 24.00 24.50 1 1 1 0 0 0 -1 1 0 0 0 32 1 4 12 1 81 1 0
401924 2.3150 1.1 1.3538 150.523666 1.811063 24.36 24.50 1 1 1 0 0 0 -1 1 0 0 0 82 1 1 8 3 83 2 0
401925 2.1394 3.5 2.1900 150.257004 1.810614 23.93 25.25 1 1 1 0 1 0 -1 1 0 0 0 72 1 4 10 2 81 1 0
401932 2.0022 3.5 2.2610 150.162415 1.810888 23.82 25.25 1 1 1 0 1 0 -1 1 0 0 0 62 1 4 9 2 83 2 0
401934 2.1679 1.5 1.9947 149.932739 1.811367 24.03 25.25 1 1 1 0 1 0 -1 1 0 0 0 42 1 4 10 2 83 2 0
401949 0.1111 2.1 1.4101 150.486542 1.812342 23.85 24.50 1 1 1 1 0 0 -1 1 0 0 0 72 1 1 13 1 81 1 -99
